created_at,username,full_text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Thursday, 19 December 2024",Sarindi74,Omon omon Indonesia cEmas https://t.co/dU4fhHUsfP,Omon omon Indonesia cEmas,omon omon indonesia cemas,omon omon indonesia cemas,omon omon indonesia cemas,"['omon', 'omon', 'indonesia', 'cemas']","['omon', 'omon', 'indonesia', 'cemas']","['omon', 'omon', 'indonesia', 'cemas']",-3,0
"Thursday, 19 December 2024",ailulice,Asikkk Indonesia cemas 2045,Asikkk Indonesia cemas 2045,asikkk indonesia cemas 2045,asikkk indonesia cemas 2045,asikkk indonesia cemas 2045,"['asikkk', 'indonesia', 'cemas', '2045']","['asikkk', 'indonesia', 'cemas', '2045']","['asikkk', 'indonesia', 'cemas', '2045']",-3,0
"Thursday, 19 December 2024",gloriahermawan,@catznadaa @anak_termuda Demi Indonesia cemas eh emas inih,Demi Indonesia cemas eh emas inih,demi indonesia cemas eh emas inih,demi indonesia cemas lho emas inih,demi indonesia cemas lho emas inih,"['demi', 'indonesia', 'cemas', 'lho', 'emas', 'inih']","['demi', 'indonesia', 'cemas', 'lho', 'emas', 'inih']","['demi', 'indonesia', 'cemas', 'lho', 'emas', 'inih']",-3,0
"Thursday, 19 December 2024",foureverry,@hellururu sembako kualitas super = barang mevvah . 2045 indonesia cemas,sembako kualitas super barang mevvah 2045 indonesia cemas,sembako kualitas super barang mevvah 2045 indonesia cemas,sembako kualitas super barang mevvah 2045 indonesia cemas,sembako kualitas super barang mevvah 2045 indonesia cemas,"['sembako', 'kualitas', 'super', 'barang', 'mevvah', '2045', 'indonesia', 'cemas']","['sembako', 'kualitas', 'super', 'barang', 'mevvah', '2045', 'indonesia', 'cemas']","['sembako', 'kualitas', 'super', 'barang', 'mevvah', '2045', 'indonesia', 'cemas']",2,1
"Thursday, 19 December 2024",literaryan,@YoungKYeol hbd bian kesayangan semoga sehat dan bahagia selalu biar bisa makan enak dan manggung bareng besti sampe indonesia tidak lagi cemas makasih GA nya ya kak! mau album fourever biar cintaku pada brian forever selamanyah ️ #빛나는_영현이의_생일을_축하해 #HAPPY_YOUNGK_DAY,hbd bian kesayangan semoga sehat dan bahagia selalu biar bisa makan enak dan manggung bareng besti sampe indonesia tidak lagi cemas makasih GA nya ya kak mau album fourever biar cintaku pada brian forever selamanyah,hbd bian kesayangan semoga sehat dan bahagia selalu biar bisa makan enak dan manggung bareng besti sampe indonesia tidak lagi cemas makasih ga nya ya kak mau album fourever biar cintaku pada brian forever selamanyah,hbd bian kesayangan semoga sehat dan bahagia selalu biar bisa makan enak dan manggung bareng besti sampe indonesia tidak lagi cemas makasih tidak nya ya kak mau album fourever biar cintaku pada brian forever selamanyah,hbd bian kesayangan semoga sehat bahagia selalu biar bisa makan enak manggung bareng besti sampe indonesia tidak lagi cemas makasih tidak kak mau album fourever biar cintaku brian forever selamanyah,"['hbd', 'bian', 'kesayangan', 'semoga', 'sehat', 'bahagia', 'selalu', 'biar', 'bisa', 'makan', 'enak', 'manggung', 'bareng', 'besti', 'sampe', 'indonesia', 'tidak', 'lagi', 'cemas', 'makasih', 'tidak', 'kak', 'mau', 'album', 'fourever', 'biar', 'cintaku', 'brian', 'forever', 'selamanyah']","['hbd', 'bian', 'sayang', 'moga', 'sehat', 'bahagia', 'selalu', 'biar', 'bisa', 'makan', 'enak', 'manggung', 'bareng', 'besti', 'sampe', 'indonesia', 'tidak', 'lagi', 'cemas', 'makasih', 'tidak', 'kak', 'mau', 'album', 'fourever', 'biar', 'cinta', 'brian', 'forever', 'selamanyah']","['hbd', 'bian', 'sayang', 'moga', 'sehat', 'bahagia', 'selalu', 'biar', 'bisa', 'makan', 'enak', 'manggung', 'bareng', 'besti', 'sampe', 'indonesia', 'tidak', 'lagi', 'cemas', 'makasih', 'tidak', 'kak', 'mau', 'album', 'fourever', 'biar', 'cinta', 'brian', 'forever', 'selamanyah']",-1,0
"Thursday, 19 December 2024",han_N4y,@aric_id beneran menuju indonesia cemas,beneran menuju indonesia cemas,beneran menuju indonesia cemas,beneran menuju indonesia cemas,beneran menuju indonesia cemas,"['beneran', 'menuju', 'indonesia', 'cemas']","['beneran', 'tuju', 'indonesia', 'cemas']","['beneran', 'tuju', 'indonesia', 'cemas']",-1,0
"Thursday, 19 December 2024",drivojansen,Menuju Indonesia Cemas.,Menuju Indonesia Cemas,menuju indonesia cemas,menuju indonesia cemas,menuju indonesia cemas,"['menuju', 'indonesia', 'cemas']","['tuju', 'indonesia', 'cemas']","['tuju', 'indonesia', 'cemas']",-4,0
"Thursday, 19 December 2024",bocahkorporat,@hrdbacot Kok ada org yg pola otak nya begitu. Perhitungan pajak cuma dihitung selisih antara 11 dan 12. Menuju indonesia cemas 2045.,Kok ada org yg pola otak nya begitu Perhitungan pajak cuma dihitung selisih antara 11 dan 12 Menuju indonesia cemas 2045,kok ada org yg pola otak nya begitu perhitungan pajak cuma dihitung selisih antara 11 dan 12 menuju indonesia cemas 2045,mengapa ada orang yang pola otak nya begitu perhitungan pajak hanya dihitung selisih antara 11 dan 12 menuju indonesia cemas 2045,mengapa ada orang pola otak begitu perhitungan pajak hanya dihitung selisih antara 11 12 menuju indonesia cemas 2045,"['mengapa', 'ada', 'orang', 'pola', 'otak', 'begitu', 'perhitungan', 'pajak', 'hanya', 'dihitung', 'selisih', 'antara', '11', '12', 'menuju', 'indonesia', 'cemas', '2045']","['mengapa', 'ada', 'orang', 'pola', 'otak', 'begitu', 'hitung', 'pajak', 'hanya', 'hitung', 'selisih', 'antara', '11', '12', 'tuju', 'indonesia', 'cemas', '2045']","['mengapa', 'ada', 'orang', 'pola', 'otak', 'begitu', 'hitung', 'pajak', 'hanya', 'hitung', 'selisih', 'antara', '11', '12', 'tuju', 'indonesia', 'cemas', '2045']",-8,0
"Thursday, 19 December 2024",aakari8xs,Menuju Indonesia bubar nih ceritanya bukan cemas lg?,Menuju Indonesia bubar nih ceritanya bukan cemas lg,menuju indonesia bubar nih ceritanya bukan cemas lg,menuju indonesia bubar ini ceritanya bukan cemas lagi,menuju indonesia bubar ini ceritanya bukan cemas lagi,"['menuju', 'indonesia', 'bubar', 'ini', 'ceritanya', 'bukan', 'cemas', 'lagi']","['tuju', 'indonesia', 'bubar', 'ini', 'cerita', 'bukan', 'cemas', 'lagi']","['tuju', 'indonesia', 'bubar', 'ini', 'cerita', 'bukan', 'cemas', 'lagi']",-12,0
"Thursday, 19 December 2024",usernamekuiniya,Gatau lagi ini negara mau dibawa kemana Indonesia Cemas. Katanya barang mewah aja tapi kenyataannya apa? Harusnya orang2 kaya pejabat2 noh yg pajaknya naik. Fakk lah. Buzzer2 jg pd ngapain si lu padaa dapet duit skrg dr hasil buzzer tapi ga mikirin hidup ke depannya.,Gatau lagi ini negara mau dibawa kemana Indonesia Cemas Katanya barang mewah aja tapi kenyataannya apa Harusnya orang2 kaya pejabat2 noh yg pajaknya naik Fakk lah Buzzer2 jg pd ngapain si lu padaa dapet duit skrg dr hasil buzzer tapi ga mikirin hidup ke depannya,gatau lagi ini negara mau dibawa kemana indonesia cemas katanya barang mewah aja tapi kenyataannya apa harusnya orang2 kaya pejabat2 noh yg pajaknya naik fakk lah buzzer2 jg pd ngapain si lu padaa dapet duit skrg dr hasil buzzer tapi ga mikirin hidup ke depannya,gatau lagi ini negara mau dibawa kemana indonesia cemas katanya barang mewah saja tapi kenyataannya apa harusnya orang2 kaya pejabat2 noh yang pajaknya naik fakk lah buzzer2 juga pada ngapain si lu padaa dapet duit sekarang dari hasil buzzer tapi tidak mikirin hidup ke depannya,gatau lagi ini negara mau dibawa kemana indonesia cemas katanya barang mewah saja tapi kenyataannya apa harusnya orang2 kaya pejabat2 noh pajaknya naik fakk lah buzzer2 juga ngapain si lu padaa dapet duit sekarang dari hasil buzzer tapi tidak mikirin hidup depannya,"['gatau', 'lagi', 'ini', 'negara', 'mau', 'dibawa', 'kemana', 'indonesia', 'cemas', 'katanya', 'barang', 'mewah', 'saja', 'tapi', 'kenyataannya', 'apa', 'harusnya', 'orang2', 'kaya', 'pejabat2', 'noh', 'pajaknya', 'naik', 'fakk', 'lah', 'buzzer2', 'juga', 'ngapain', 'si', 'lu', 'padaa', 'dapet', 'duit', 'sekarang', 'dari', 'hasil', 'buzzer', 'tapi', 'tidak', 'mikirin', 'hidup', 'depannya']","['gatau', 'lagi', 'ini', 'negara', 'mau', 'bawa', 'mana', 'indonesia', 'cemas', 'kata', 'barang', 'mewah', 'saja', 'tapi', 'nyata', 'apa', 'harus', 'orang2', 'kaya', 'pejabat2', 'noh', 'pajak', 'naik', 'fakk', 'lah', 'buzzer2', 'juga', 'ngapain', 'si', 'lu', 'padaa', 'dapet', 'duit', 'sekarang', 'dari', 'hasil', 'buzzer', 'tapi', 'tidak', 'mikirin', 'hidup', 'depan']","['gatau', 'lagi', 'ini', 'negara', 'mau', 'bawa', 'mana', 'indonesia', 'cemas', 'kata', 'barang', 'mewah', 'saja', 'tapi', 'nyata', 'apa', 'harus', 'orang2', 'kaya', 'pejabat2', 'noh', 'pajak', 'naik', 'fakk', 'lah', 'buzzer2', 'juga', 'ngapain', 'si', 'lu', 'padaa', 'dapet', 'duit', 'sekarang', 'dari', 'hasil', 'buzzer', 'tapi', 'tidak', 'mikirin', 'hidup', 'depan']",-25,0
"Thursday, 19 December 2024",BeUrCLOUDS,Sebelum ganti kurikulum dulu pelajaran tata surya udah di pelajari sejak sd kelas 4 bahasa inggris juga sama kan ada IPA &amp; IPS tuh semua pelajaran lengkap. Tapi semenjak kurikulum di acak2 ama bos ojeg jadi kacau semua sistem pendidikan di indo. Menuju indonesia cemas 2045,Sebelum ganti kurikulum dulu pelajaran tata surya udah di pelajari sejak sd kelas 4 bahasa inggris juga sama kan ada IPA amp IPS tuh semua pelajaran lengkap Tapi semenjak kurikulum di acak2 ama bos ojeg jadi kacau semua sistem pendidikan di indo Menuju indonesia cemas 2045,sebelum ganti kurikulum dulu pelajaran tata surya udah di pelajari sejak sd kelas 4 bahasa inggris juga sama kan ada ipa amp ips tuh semua pelajaran lengkap tapi semenjak kurikulum di acak2 ama bos ojeg jadi kacau semua sistem pendidikan di indo menuju indonesia cemas 2045,sebelum ganti kurikulum dulu pelajaran tata surya udah di pelajari sejak sd kelas 4 bahasa inggris juga sama kan ada ipa dan ips tuh semua pelajaran lengkap tapi semenjak kurikulum di acak2 ama bos ojeg jadi kacau semua sistem pendidikan di indo menuju indonesia cemas 2045,sebelum ganti kurikulum dulu pelajaran tata surya udah pelajari sejak sd kelas 4 bahasa inggris juga sama kan ada ipa ips semua pelajaran lengkap tapi semenjak kurikulum acak2 ama bos ojeg jadi kacau semua sistem pendidikan indo menuju indonesia cemas 2045,"['sebelum', 'ganti', 'kurikulum', 'dulu', 'pelajaran', 'tata', 'surya', 'udah', 'pelajari', 'sejak', 'sd', 'kelas', '4', 'bahasa', 'inggris', 'juga', 'sama', 'kan', 'ada', 'ipa', 'ips', 'semua', 'pelajaran', 'lengkap', 'tapi', 'semenjak', 'kurikulum', 'acak2', 'ama', 'bos', 'ojeg', 'jadi', 'kacau', 'semua', 'sistem', 'pendidikan', 'indo', 'menuju', 'indonesia', 'cemas', '2045']","['belum', 'ganti', 'kurikulum', 'dulu', 'ajar', 'tata', 'surya', 'udah', 'ajar', 'sejak', 'sd', 'kelas', '4', 'bahasa', 'inggris', 'juga', 'sama', 'kan', 'ada', 'ipa', 'ips', 'semua', 'ajar', 'lengkap', 'tapi', 'semenjak', 'kurikulum', 'acak2', 'ama', 'bos', 'ojeg', 'jadi', 'kacau', 'semua', 'sistem', 'didik', 'indo', 'tuju', 'indonesia', 'cemas', '2045']","['belum', 'ganti', 'kurikulum', 'dulu', 'ajar', 'tata', 'surya', 'udah', 'ajar', 'sejak', 'sd', 'kelas', '4', 'bahasa', 'inggris', 'juga', 'sama', 'kan', 'ada', 'ipa', 'ips', 'semua', 'ajar', 'lengkap', 'tapi', 'semenjak', 'kurikulum', 'acak2', 'ama', 'bos', 'ojeg', 'jadi', 'kacau', 'semua', 'sistem', 'didik', 'indo', 'tuju', 'indonesia', 'cemas', '2045']",-24,0
"Thursday, 19 December 2024",AS_Sammy2348,@infoXwor_ pajak naik min... gausah angkat pengalihan isu.. FOKUS!!! #TolakKenaikanPPN12Persen,pajak naik min gausah angkat pengalihan isu FOKUS,pajak naik min gausah angkat pengalihan isu fokus,pajak naik min gausah angkat pengalihan isu fokus,pajak naik min gausah angkat pengalihan isu fokus,"['pajak', 'naik', 'min', 'gausah', 'angkat', 'pengalihan', 'isu', 'fokus']","['pajak', 'naik', 'min', 'gausah', 'angkat', 'alih', 'isu', 'fokus']","['pajak', 'naik', 'min', 'gausah', 'angkat', 'alih', 'isu', 'fokus']",-3,0
"Thursday, 19 December 2024",AS_Sammy2348,@thinkaboutzulf_ oleholeh dari kagita https://t.co/r3F8CJ21gj,oleholeh dari kagita,oleholeh dari kagita,oleholeh dari kagita,oleholeh dari kagita,"['oleholeh', 'dari', 'kagita']","['oleholeh', 'dari', 'kagita']","['oleholeh', 'dari', 'kagita']",-3,0
"Thursday, 19 December 2024",yagetodeh,@jeavennue Indonesia cemas inimah,Indonesia cemas inimah,indonesia cemas inimah,indonesia cemas inimah,indonesia cemas inimah,"['indonesia', 'cemas', 'inimah']","['indonesia', 'cemas', 'inimah']","['indonesia', 'cemas', 'inimah']",-3,0
"Thursday, 19 December 2024",loreleilaly,indonesia cemas kau dik dik,indonesia cemas kau dik dik,indonesia cemas kau dik dik,indonesia cemas kau dik dik,indonesia cemas kau dik dik,"['indonesia', 'cemas', 'kau', 'dik', 'dik']","['indonesia', 'cemas', 'kau', 'dik', 'dik']","['indonesia', 'cemas', 'kau', 'dik', 'dik']",-3,0
"Thursday, 19 December 2024",y2kaze_,ini siapa si yg ngomong?? tolol bgt 2045 indonesia cemas,ini siapa si yg ngomong tolol bgt 2045 indonesia cemas,ini siapa si yg ngomong tolol bgt 2045 indonesia cemas,ini siapa si yang ngomong tolol banget 2045 indonesia cemas,ini siapa si ngomong tolol 2045 indonesia cemas,"['ini', 'siapa', 'si', 'ngomong', 'tolol', '2045', 'indonesia', 'cemas']","['ini', 'siapa', 'si', 'ngomong', 'tolol', '2045', 'indonesia', 'cemas']","['ini', 'siapa', 'si', 'ngomong', 'tolol', '2045', 'indonesia', 'cemas']",-9,0
"Thursday, 19 December 2024",wonderkyute,@BigAlphaID Menuju 2025 indonesia cemas,Menuju 2025 indonesia cemas,menuju 2025 indonesia cemas,menuju 2025 indonesia cemas,menuju 2025 indonesia cemas,"['menuju', '2025', 'indonesia', 'cemas']","['tuju', '2025', 'indonesia', 'cemas']","['tuju', '2025', 'indonesia', 'cemas']",-4,0
"Thursday, 19 December 2024",qhibz,@idextratime Menuju masa depan indonesia cemas,Menuju masa depan indonesia cemas,menuju masa depan indonesia cemas,menuju masa depan indonesia cemas,menuju masa depan indonesia cemas,"['menuju', 'masa', 'depan', 'indonesia', 'cemas']","['tuju', 'masa', 'depan', 'indonesia', 'cemas']","['tuju', 'masa', 'depan', 'indonesia', 'cemas']",-4,0
"Thursday, 19 December 2024",windarah_,@txtdrjkt Bersama mulyono &amp; Mulyani menuju indonesia cemas,Bersama mulyono amp Mulyani menuju indonesia cemas,bersama mulyono amp mulyani menuju indonesia cemas,bersama mulyono dan mulyani menuju indonesia cemas,bersama mulyono mulyani menuju indonesia cemas,"['bersama', 'mulyono', 'mulyani', 'menuju', 'indonesia', 'cemas']","['sama', 'mulyono', 'mulyani', 'tuju', 'indonesia', 'cemas']","['sama', 'mulyono', 'mulyani', 'tuju', 'indonesia', 'cemas']",-1,0
"Thursday, 19 December 2024",panggilannyakaa,baru 2 bulan menjabat aja udah banyak huru-hara apa kabar klo udah 5 tahun ‍️ i think indonesia cemas is gettin real ,baru 2 bulan menjabat aja udah banyak huruhara apa kabar klo udah 5 tahun i think indonesia cemas is gettin real,baru 2 bulan menjabat aja udah banyak huruhara apa kabar klo udah 5 tahun i think indonesia cemas is gettin real,baru 2 bulan menjabat saja udah banyak huruhara apa kabar kalau udah 5 tahun i think indonesia cemas is gettin real,baru 2 bulan menjabat saja udah banyak huruhara apa kabar kalau udah 5 tahun i think indonesia cemas is gettin real,"['baru', '2', 'bulan', 'menjabat', 'saja', 'udah', 'banyak', 'huruhara', 'apa', 'kabar', 'kalau', 'udah', '5', 'tahun', 'i', 'think', 'indonesia', 'cemas', 'is', 'gettin', 'real']","['baru', '2', 'bulan', 'jabat', 'saja', 'udah', 'banyak', 'huruhara', 'apa', 'kabar', 'kalau', 'udah', '5', 'tahun', 'i', 'think', 'indonesia', 'cemas', 'is', 'gettin', 'real']","['baru', '2', 'bulan', 'jabat', 'saja', 'udah', 'banyak', 'huruhara', 'apa', 'kabar', 'kalau', 'udah', '5', 'tahun', 'i', 'think', 'indonesia', 'cemas', 'is', 'gettin', 'real']",-13,0
"Thursday, 19 December 2024",pannacottalov,@wolcverine Harga2 kebutuhan makin mahal aja ya Allah gimana ekonomi kedepannya menuju Indonesia cemas inimah #PajakMencekik #TolakPPN12Persen https://t.co/g9Vyn1abyt,Harga2 kebutuhan makin mahal aja ya Allah gimana ekonomi kedepannya menuju Indonesia cemas inimah,harga2 kebutuhan makin mahal aja ya allah gimana ekonomi kedepannya menuju indonesia cemas inimah,harga2 kebutuhan makin mahal saja ya allah gimana ekonomi kedepannya menuju indonesia cemas inimah,harga2 kebutuhan makin mahal saja allah gimana ekonomi kedepannya menuju indonesia cemas inimah,"['harga2', 'kebutuhan', 'makin', 'mahal', 'saja', 'allah', 'gimana', 'ekonomi', 'kedepannya', 'menuju', 'indonesia', 'cemas', 'inimah']","['harga2', 'butuh', 'makin', 'mahal', 'saja', 'allah', 'gimana', 'ekonomi', 'depan', 'tuju', 'indonesia', 'cemas', 'inimah']","['harga2', 'butuh', 'makin', 'mahal', 'saja', 'allah', 'gimana', 'ekonomi', 'depan', 'tuju', 'indonesia', 'cemas', 'inimah']",-4,0
"Thursday, 19 December 2024",sasasesasawa,@fatihawtnbe yang ada malah indonesia cemas ,yang ada malah indonesia cemas,yang ada malah indonesia cemas,yang ada malah indonesia cemas,ada malah indonesia cemas,"['ada', 'malah', 'indonesia', 'cemas']","['ada', 'malah', 'indonesia', 'cemas']","['ada', 'malah', 'indonesia', 'cemas']",-2,0
"Thursday, 19 December 2024",OOstupify,??? menuju Indonesia cemas is reaaallll,menuju Indonesia cemas is reaaallll,menuju indonesia cemas is reaaallll,menuju indonesia cemas is reaaallll,menuju indonesia cemas is reaaallll,"['menuju', 'indonesia', 'cemas', 'is', 'reaaallll']","['tuju', 'indonesia', 'cemas', 'is', 'reaaallll']","['tuju', 'indonesia', 'cemas', 'is', 'reaaallll']",-4,0
"Thursday, 19 December 2024",do__mifasol,Bocah2 jaman skrg emng bener2 udh ga ketolong beneran dah efek kebanyakan main sosmed sama ngehalu kali yaa... harus dibenahi nih katanya mau indonesia emas kalo gini yg ada indonesia cemas,Bocah2 jaman skrg emng bener2 udh ga ketolong beneran dah efek kebanyakan main sosmed sama ngehalu kali yaa harus dibenahi nih katanya mau indonesia emas kalo gini yg ada indonesia cemas,bocah2 jaman skrg emng bener2 udh ga ketolong beneran dah efek kebanyakan main sosmed sama ngehalu kali yaa harus dibenahi nih katanya mau indonesia emas kalo gini yg ada indonesia cemas,bocah2 jaman sekarang emng bener2 sudah tidak ketolong beneran dah efek kebanyakan main sosmed sama ngehalu kali yaa harus dibenahi ini katanya mau indonesia emas kalo gini yang ada indonesia cemas,bocah2 jaman sekarang emng bener2 sudah tidak ketolong beneran dah efek kebanyakan main sosmed sama ngehalu kali yaa harus dibenahi ini katanya mau indonesia emas kalo gini ada indonesia cemas,"['bocah2', 'jaman', 'sekarang', 'emng', 'bener2', 'sudah', 'tidak', 'ketolong', 'beneran', 'dah', 'efek', 'kebanyakan', 'main', 'sosmed', 'sama', 'ngehalu', 'kali', 'yaa', 'harus', 'dibenahi', 'ini', 'katanya', 'mau', 'indonesia', 'emas', 'kalo', 'gini', 'ada', 'indonesia', 'cemas']","['bocah2', 'jaman', 'sekarang', 'emng', 'bener2', 'sudah', 'tidak', 'tolong', 'beneran', 'dah', 'efek', 'banyak', 'main', 'sosmed', 'sama', 'ngehalu', 'kali', 'yaa', 'harus', 'benah', 'ini', 'kata', 'mau', 'indonesia', 'emas', 'kalo', 'gin', 'ada', 'indonesia', 'cemas']","['bocah2', 'jaman', 'sekarang', 'emng', 'bener2', 'sudah', 'tidak', 'tolong', 'beneran', 'dah', 'efek', 'banyak', 'main', 'sosmed', 'sama', 'ngehalu', 'kali', 'yaa', 'harus', 'benah', 'ini', 'kata', 'mau', 'indonesia', 'emas', 'kalo', 'gin', 'ada', 'indonesia', 'cemas']",-3,0
"Thursday, 19 December 2024",kovmputer,hah.. ya Allah Indonesia cemas,hah ya Allah Indonesia cemas,hah ya allah indonesia cemas,hah ya allah indonesia cemas,hah allah indonesia cemas,"['hah', 'allah', 'indonesia', 'cemas']","['hah', 'allah', 'indonesia', 'cemas']","['hah', 'allah', 'indonesia', 'cemas']",2,1
"Thursday, 19 December 2024",rubienaaa,JANGKRIK MW MARAH BIAYA IELTS AKAN NAIK MKSTNYW AP CB?!!??!????!??‼️‼️‼️‼️‼️BUKAN INDONESIA EMAS TP INDONESIA CEMAS ANJINKKK NAMANYAAA‍️‍️‍️‍️‍️‍️,JANGKRIK MW MARAH BIAYA IELTS AKAN NAIK MKSTNYW AP CBBUKAN INDONESIA EMAS TP INDONESIA CEMAS ANJINKKK NAMANYAAA,jangkrik mw marah biaya ielts akan naik mkstnyw ap cbbukan indonesia emas tp indonesia cemas anjinkkk namanyaaa,jangkrik mw marah biaya ielts akan naik mkstnyw ap cbbukan indonesia emas tapi indonesia cemas anjinkkk namanyaaa,jangkrik mw marah biaya ielts akan naik mkstnyw ap cbbukan indonesia emas tapi indonesia cemas anjinkkk namanyaaa,"['jangkrik', 'mw', 'marah', 'biaya', 'ielts', 'akan', 'naik', 'mkstnyw', 'ap', 'cbbukan', 'indonesia', 'emas', 'tapi', 'indonesia', 'cemas', 'anjinkkk', 'namanyaaa']","['jangkrik', 'mw', 'marah', 'biaya', 'ielts', 'akan', 'naik', 'mkstnyw', 'ap', 'cbbukan', 'indonesia', 'emas', 'tapi', 'indonesia', 'cemas', 'anjinkkk', 'namanyaaa']","['jangkrik', 'mw', 'marah', 'biaya', 'ielts', 'akan', 'naik', 'mkstnyw', 'ap', 'cbbukan', 'indonesia', 'emas', 'tapi', 'indonesia', 'cemas', 'anjinkkk', 'namanyaaa']",-7,0
"Thursday, 19 December 2024",surpreme_kai,@tanyarlfes Bener2 menuju indonesia cemas ini mah,Bener2 menuju indonesia cemas ini mah,bener2 menuju indonesia cemas ini mah,bener2 menuju indonesia cemas ini mah,bener2 menuju indonesia cemas ini mah,"['bener2', 'menuju', 'indonesia', 'cemas', 'ini', 'mah']","['bener2', 'tuju', 'indonesia', 'cemas', 'ini', 'mah']","['bener2', 'tuju', 'indonesia', 'cemas', 'ini', 'mah']",-4,0
"Thursday, 19 December 2024",JaemieLjaem,Mau dikasih perubahan kalian malah milih orba 2.0 dijelasin melalui film dan data agar mudah dipahami aja kalian malah nutup mata dan telinga selamat datang di Indonesia cemas,Mau dikasih perubahan kalian malah milih orba 20 dijelasin melalui film dan data agar mudah dipahami aja kalian malah nutup mata dan telinga selamat datang di Indonesia cemas,mau dikasih perubahan kalian malah milih orba 20 dijelasin melalui film dan data agar mudah dipahami aja kalian malah nutup mata dan telinga selamat datang di indonesia cemas,mau dikasih perubahan kalian malah milih orba 20 dijelasin melalui film dan data agar mudah dipahami saja kalian malah nutup mata dan telinga selamat datang di indonesia cemas,mau dikasih perubahan kalian malah milih orba 20 dijelasin melalui film data agar mudah dipahami saja kalian malah nutup mata telinga selamat datang indonesia cemas,"['mau', 'dikasih', 'perubahan', 'kalian', 'malah', 'milih', 'orba', '20', 'dijelasin', 'melalui', 'film', 'data', 'agar', 'mudah', 'dipahami', 'saja', 'kalian', 'malah', 'nutup', 'mata', 'telinga', 'selamat', 'datang', 'indonesia', 'cemas']","['mau', 'kasih', 'ubah', 'kalian', 'malah', 'milih', 'orba', '20', 'dijelasin', 'lalu', 'film', 'data', 'agar', 'mudah', 'paham', 'saja', 'kalian', 'malah', 'nutup', 'mata', 'telinga', 'selamat', 'datang', 'indonesia', 'cemas']","['mau', 'kasih', 'ubah', 'kalian', 'malah', 'milih', 'orba', '20', 'dijelasin', 'lalu', 'film', 'data', 'agar', 'mudah', 'paham', 'saja', 'kalian', 'malah', 'nutup', 'mata', 'telinga', 'selamat', 'datang', 'indonesia', 'cemas']",-4,0
"Thursday, 19 December 2024",senmdai,@onMelodyx Ya Allah Indonesia cemas jadinya,Ya Allah Indonesia cemas jadinya,ya allah indonesia cemas jadinya,ya allah indonesia cemas jadinya,allah indonesia cemas jadinya,"['allah', 'indonesia', 'cemas', 'jadinya']","['allah', 'indonesia', 'cemas', 'jadi']","['allah', 'indonesia', 'cemas', 'jadi']",1,1
"Thursday, 19 December 2024",Armooood,@HoeBal_ @jogjamfs brarti secara ga langsung kita ngeloop gitu ya? katanya mau jadi indonesia emas. ini beneran mau dibuat emas atau cemas? gamau ada perubahan buat hal2 kecil untuk ngebantu masyarakat buat pakai aplikasi untuk cari informasi.,brarti secara ga langsung kita ngeloop gitu ya katanya mau jadi indonesia emas ini beneran mau dibuat emas atau cemas gamau ada perubahan buat hal2 kecil untuk ngebantu masyarakat buat pakai aplikasi untuk cari informasi,brarti secara ga langsung kita ngeloop gitu ya katanya mau jadi indonesia emas ini beneran mau dibuat emas atau cemas gamau ada perubahan buat hal2 kecil untuk ngebantu masyarakat buat pakai aplikasi untuk cari informasi,brarti secara tidak langsung kita ngeloop gitu ya katanya mau jadi indonesia emas ini beneran mau dibuat emas atau cemas gamau ada perubahan buat hal2 kecil untuk ngebantu masyarakat buat pakai aplikasi untuk cari informasi,brarti secara tidak langsung kita ngeloop gitu katanya mau jadi indonesia emas ini beneran mau dibuat emas cemas gamau ada perubahan buat hal2 kecil ngebantu masyarakat buat pakai aplikasi cari informasi,"['brarti', 'secara', 'tidak', 'langsung', 'kita', 'ngeloop', 'gitu', 'katanya', 'mau', 'jadi', 'indonesia', 'emas', 'ini', 'beneran', 'mau', 'dibuat', 'emas', 'cemas', 'gamau', 'ada', 'perubahan', 'buat', 'hal2', 'kecil', 'ngebantu', 'masyarakat', 'buat', 'pakai', 'aplikasi', 'cari', 'informasi']","['brarti', 'cara', 'tidak', 'langsung', 'kita', 'ngeloop', 'gitu', 'kata', 'mau', 'jadi', 'indonesia', 'emas', 'ini', 'beneran', 'mau', 'buat', 'emas', 'cemas', 'gamau', 'ada', 'ubah', 'buat', 'hal2', 'kecil', 'ngebantu', 'masyarakat', 'buat', 'pakai', 'aplikasi', 'cari', 'informasi']","['brarti', 'cara', 'tidak', 'langsung', 'kita', 'ngeloop', 'gitu', 'kata', 'mau', 'jadi', 'indonesia', 'emas', 'ini', 'beneran', 'mau', 'buat', 'emas', 'cemas', 'gamau', 'ada', 'ubah', 'buat', 'hal2', 'kecil', 'ngebantu', 'masyarakat', 'buat', 'pakai', 'aplikasi', 'cari', 'informasi']",-7,0
